epoch,train_loss,val_loss,val_acc_top1,lr,val_f1_blurry,val_f1_good,val_f1_opaque,val_f1_yellow,val_acc_blurry,val_acc_good,val_acc_opaque,val_acc_yellow
75,0.0151,0.4707,0.9033,0.000089,0.8571,0.9337,0.8586,0.9318,0.8919,0.9383,0.8199,0.9264
76,0.0121,0.4851,0.9060,0.000083,0.8692,0.9364,0.8550,0.9301,0.8829,0.9630,0.8246,0.9031
77,0.0108,0.4763,0.9042,0.000076,0.8701,0.9324,0.8506,0.9310,0.9054,0.9531,0.7962,0.9147
78,0.0078,0.4288,0.9106,0.000070,0.8772,0.9375,0.8673,0.9339,0.9009,0.9259,0.8673,0.9302
79,0.0075,0.4437,0.9088,0.000064,0.8770,0.9464,0.8442,0.9252,0.8829,0.9802,0.7962,0.9109
80,0.0098,0.4990,0.9069,0.000058,0.8641,0.9492,0.8458,0.9243,0.8739,0.9679,0.8057,0.9225
81,0.0109,0.5018,0.9115,0.000053,0.8800,0.9443,0.8469,0.9351,0.8919,0.9630,0.7867,0.9496
82,0.0099,0.4953,0.9024,0.000047,0.8734,0.9375,0.8410,0.9180,0.9009,0.9630,0.7773,0.9109
83,0.0063,0.5727,0.8951,0.000042,0.8536,0.9381,0.8308,0.9155,0.9324,0.9358,0.7678,0.9031
84,0.0054,0.4859,0.9024,0.000038,0.8653,0.9379,0.8450,0.9228,0.8829,0.9506,0.8009,0.9264
85,0.0048,0.5025,0.9033,0.000033,0.8711,0.9383,0.8413,0.9228,0.8829,0.9580,0.7915,0.9264
86,0.0054,0.4802,0.9078,0.000029,0.8814,0.9390,0.8471,0.9278,0.8874,0.9506,0.8009,0.9457
87,0.0062,0.4990,0.9042,0.000025,0.8688,0.9393,0.8367,0.9318,0.9099,0.9358,0.7773,0.9535
88,0.0050,0.4734,0.9088,0.000021,0.8750,0.9418,0.8564,0.9284,0.9144,0.9383,0.8199,0.9302
89,0.0049,0.4780,0.9097,0.000018,0.8756,0.9440,0.8557,0.9266,0.8874,0.9580,0.8152,0.9302
90,0.0045,0.4915,0.9078,0.000015,0.8796,0.9417,0.8469,0.9249,0.9054,0.9580,0.7867,0.9302
91,0.0028,0.4746,0.9088,0.000012,0.8796,0.9412,0.8521,0.9269,0.9054,0.9481,0.8057,0.9341
92,0.0092,0.4793,0.9042,0.000010,0.8633,0.9406,0.8494,0.9266,0.8964,0.9383,0.8152,0.9302
93,0.0047,0.5154,0.9097,0.000007,0.8835,0.9429,0.8477,0.9269,0.9054,0.9580,0.7915,0.9341
